text,label
আমার মনটা আজ খুবই উত্তপ্ত। সবকিছু যেন ভেঙে পড়েছে।,Normal statement
আমার প্রস্রাবের অনেক চাপ আসে কিন্তু সেই তুলনায় খুব কম প্রস্রাব হয়। আর অনেক ব্যথা করে।,patient statement
"গ্রামের পুকুরের পানি এত নোংরা হয়ে গেছে, মনটা খুব খারাপ হয়ে গেল!",Normal statement
"এটা একেবারে অস্বাভাবিক, কেন আমি সব সময় এমন অবহেলা পাই? আমি ঠিক মতো কিছু বললেই সবাই আমার উপর চড়াও হয়। আজ আমি খুব রেগে গেছি, কিছুতেই শান্তি পাচ্ছি না। সবাই কি বুঝতে পারে না যে, আমারও কিছু অনুভূতি আছে?",Normal statement
আমার মেয়ের চোখ অনেক বেশি ব্যথা করে আর তার জন্য মাথাও ব্যথা করে।,patient statement
আমার অনেক অস্থির লাগে আর বুক ধরফর করে,patient statement
"আজকের ম্যাচে আমাদের দলের গোলপোস্টে একটাও গোল না হওয়ায় আমি খুশি, তারা অসাধারণ সেভ করেছে!",Normal statement
"আজকের দিনে গ্রামের পরিবেশ এত সুন্দর ছিল, শান্তি আর প্রশান্তি ভরপুর!",Normal statement
"আজ আর আমি কোনো কিছু সহ্য করতে পারছি না, আমার ধৈর্য সব শেষ হয়ে গেছে। আমি যখন চাইছিলাম শান্তি, তখন সবাই আমাকে অশান্তিতে ফেলছে। আজকে শুধু রাগ আর রাগ!",Normal statement
বাজারে গিয়ে লোকজনের আচরণ দেখে আমি খুবই রেগে গেছি!,Normal statement
এটি একটি সত্যিই দারুণ অভিজ্ঞতা।,Normal statement
আজ আমি অনেক অসহ্য লাগছে।,Normal statement
আমার তিন দিন যাবত অনেক গলা ব্যথা। ঢোক গিলতে গেলে অনেক ব্যথা করছে।,patient statement
